anomaly,log_prob_x,log_prob_z,0,mu_0,std_0,1,mu_1,std_1,2,mu_2,std_2
0,-2.7873151302337646,-3.112921953201294,-1.320221666420502,-1.402409315109253,1.0001840591430664,-0.2319243143127903,-0.15864720940589905,1.0004113912582397,-0.8082783175121719,-0.8062534332275391,1.0000698566436768
0,-2.920196056365967,-2.2190771102905273,-1.320221666420502,-0.7807986736297607,1.0001922845840454,-0.18728145218151215,-0.04853246361017227,1.0007327795028687,-0.7534820697753181,-0.8159037232398987,1.0002022981643677
0,-2.84602689743042,-2.2401185035705566,-1.320221666420502,-1.141791820526123,1.0004754066467285,-0.18990750289511674,-0.05788252502679825,1.0025005340576172,-0.7672059938909004,-1.1052720546722412,1.0001442432403564
0,-2.7650997638702393,-2.7547571659088135,-1.320221666420502,-1.334284782409668,1.0001721382141113,-0.15770983762396473,-0.15777012705802917,1.0003191232681274,-0.4931253064811533,-0.8864603638648987,1.0000680685043335
0,-2.8302698135375977,-2.270793914794922,-1.2088070301322893,-0.9643805027008057,1.0012152194976807,-0.12922289618725402,-0.06010670214891434,1.0032206773757935,-0.7260342215441535,-0.5220483541488647,1.0007163286209106
0,-2.7981905937194824,-1.8515568971633911,-1.320221666420502,-0.9445616006851196,1.001029133796692,-0.2096028832471512,-0.08989120274782181,1.0033060312271118,-0.7945543933965896,-0.6854698061943054,1.000614881515503
0,-2.8939096927642822,-2.0614306926727295,-1.320221666420502,-0.8203901648521423,1.0008797645568848,-0.12505546788088154,-0.09469012171030045,1.0026661157608032,-0.8493506411334448,-0.739863932132721,1.0007957220077515
0,-2.8023226261138916,-2.5551280975341797,-1.320221666420502,-1.1744786500930786,1.000521183013916,0.8042810444401883,-0.11223164945840836,1.0011237859725952,-0.7809299180064827,-0.5928472876548767,1.0002936124801636
0,-3.2369303703308105,-2.3506436347961426,-1.320221666420502,-1.0807116031646729,1.0005338191986084,-0.1758638403832313,-0.139591246843338,1.0018385648727417,-0.6986858220384643,-0.8799508213996887,1.0003793239593506
0,-2.7813923358917236,-1.905816912651062,-1.320221666420502,-1.1325178146362305,1.0009337663650513,-0.058662055273878355,-0.10952679067850113,1.0027278661727905,-0.6849618979228806,-0.662087619304657,1.0004782676696777
0,-2.7925829887390137,-2.2262794971466064,-1.320221666420502,-1.179426670074463,1.0004433393478394,-0.19767147891794773,-0.08682791143655777,1.00117027759552,-0.8220022416277541,-0.467290461063385,1.000173568725586
0,-2.8870503902435303,-1.914031744003296,-1.320221666420502,-0.9005217552185059,1.0002777576446533,-0.2235894577000453,-0.11993036419153214,1.0006473064422607,-0.7397581456597359,-0.5461503863334656,1.000238060951233
0,-3.001926898956299,-2.5811736583709717,-1.2088070301322893,-0.6654541492462158,1.0017832517623901,-0.07578847297129962,-0.009228594601154327,1.0054558515548706,-0.7124097461540466,-0.7392005324363708,1.0015652179718018
0,-2.76467227935791,-2.137535572052002,-1.320221666420502,-1.2555525302886963,1.0005052089691162,-0.14475084823291598,-0.15542730689048767,1.001396894454956,-0.7397581456597359,-0.7668056488037109,1.000223159790039
0,-2.838012456893921,-2.1730713844299316,-1.320221666420502,-1.282402753829956,1.0001333951950073,-0.2552162423812832,-0.11613569408655167,1.0003786087036133,-0.7397581456597359,-1.1385390758514404,1.0000567436218262
0,-2.8058817386627197,-2.085679054260254,-1.320221666420502,-1.2382800579071045,1.0004569292068481,-0.14840448400836587,-0.1899525225162506,1.0011438131332397,-0.7534820697753181,-1.028590440750122,1.0003002882003784
0,-2.807236433029175,-1.8568637371063232,-1.320221666420502,-1.098641276359558,1.0005381107330322,-0.13339032449362653,-0.16929814219474792,1.0020184516906738,-0.7672059938909004,-0.9672842621803284,1.0002838373184204
0,-2.776045083999634,-3.2490110397338867,-1.320221666420502,-1.1552190780639648,1.0004291534423828,0.681370453431695,-0.04972551017999649,1.0013974905014038,-0.7945543933965896,-0.7495477795600891,1.0001567602157593
0,-3.0467612743377686,-2.2206063270568848,-1.320221666420502,-1.276381254196167,1.0003281831741333,-0.17380867025954075,-0.07543215900659561,1.0011036396026611,-0.7124097461540466,-0.7363887429237366,1.0001190900802612
0,-2.7631101608276367,-1.9513249397277832,-1.320221666420502,-1.248741865158081,1.0002648830413818,-0.20440786987893342,-0.12491808086633682,1.0005866289138794,-0.7672059938909004,-0.6563335061073303,1.000124454498291
0,-3.0515191555023193,-2.0199615955352783,-1.320221666420502,-0.8352364301681519,1.0007497072219849,-0.14064050798553487,-0.018807657063007355,1.0019614696502686,-0.7809299180064827,-0.2067643254995346,1.0005273818969727
0,-2.7893853187561035,-3.076660633087158,-1.320221666420502,-1.1172339916229248,1.000484585762024,-0.16758607182947768,-0.018566645681858063,1.001224398612976,-0.8220022416277541,-0.8532434105873108,1.0002332925796509
0,-2.7686767578125,-1.9765491485595703,-0.6517338486912246,-1.1980279684066772,1.0001764297485352,-0.1074152576525376,-0.08432237058877945,1.0004843473434448,-0.7945543933965896,-0.8018853664398193,1.0000720024108887
0,-2.832916736602783,-1.968686819076538,-1.2088070301322893,-1.027966856956482,1.0012273788452148,-0.10119265922247453,-0.10670194774866104,1.0032548904418945,-0.8493506411334448,-0.7769400477409363,1.0008679628372192
0,-2.802631139755249,-1.9893006086349487,-1.320221666420502,-1.1413861513137817,1.001170039176941,-0.16809986436040034,-0.16341981291770935,1.0025321245193481,-0.7397581456597359,-0.5762374401092529,1.0006787776947021
0,-2.776167154312134,-1.9172812700271606,-1.320221666420502,-1.5113755464553833,1.0001866817474365,0.02742673768515925,-0.17538103461265564,1.0004724264144897,-0.7809299180064827,-0.7139714360237122,1.000070571899414
0,-2.9759538173675537,-1.933990716934204,-1.2088070301322893,-0.6971859931945801,1.0022525787353516,-0.17123970760492754,-0.060340143740177155,1.0077606439590454,-0.7534820697753181,-0.6425255537033081,1.0026252269744873
0,-2.968569278717041,-1.8583018779754639,-1.2088070301322893,-0.5897975564002991,1.0004181861877441,0.5330556761720268,-0.08448091894388199,1.0014963150024414,-0.7397581456597359,-0.921467125415802,1.0005685091018677
0,-2.980360507965088,-2.2149908542633057,-1.320221666420502,-1.0342515707015991,1.0010243654251099,-0.2267293009445725,-0.10561273247003555,1.0042989253997803,-0.6849618979228806,-0.7206377983093262,1.0006390810012817
0,-2.868525505065918,-1.900763750076294,-1.320221666420502,-0.9988279342651367,1.0015672445297241,-0.19767147891794773,-0.08077157288789749,1.0045989751815796,-0.7124097461540466,-0.3926239609718323,1.0008583068847656
0,-2.82163667678833,-2.0811984539031982,-1.320221666420502,-1.2737431526184082,1.0001636743545532,0.001451670844070283,-0.12292579561471939,1.0004427433013916,-0.7260342215441535,-1.0596041679382324,1.0000818967819214
0,-2.8071906566619873,-2.0702462196350098,-1.320221666420502,-1.1583712100982666,1.00017511844635,-0.16033588833756934,-0.023611821234226227,1.000369906425476,-0.6712379738072983,-0.45633918046951294,1.0000596046447754
0,-2.86683988571167,-2.0803775787353516,-1.320221666420502,-0.950160562992096,1.0006181001663208,-0.11106889342798745,-0.06312523037195206,1.002123236656189,-0.6164417260704446,-0.9312105774879456,1.000428557395935
0,-2.8421285152435303,-2.3413875102996826,-1.2088070301322893,-1.0229222774505615,1.0005552768707275,-0.012534903608823734,-0.07473311573266983,1.0023982524871826,-0.6986858220384643,-0.8895930647850037,1.0002758502960205
0,-2.7815916538238525,-2.033842086791992,-1.320221666420502,-1.2428090572357178,1.0005521774291992,-0.20754771312346065,-0.09610990434885025,1.0015628337860107,-0.6849618979228806,-0.8902443051338196,1.0002657175064087
0,-3.0045976638793945,-1.9883511066436768,-1.2088070301322893,-0.6658499240875244,1.000695824623108,-0.18728145218151215,-0.02778533846139908,1.0026113986968994,-0.6712379738072983,-0.8514845967292786,1.0007580518722534
0,-2.859057664871216,-2.428271770477295,-1.320221666420502,-1.1113941669464111,1.0002570152282715,-0.16398952411301923,-0.09103063493967056,1.0008866786956787,-0.7124097461540466,-1.0993378162384033,1.0001198053359985
0,-2.840557098388672,-3.3226687908172607,-1.2088070301322893,-0.9502851366996765,1.0006284713745117,0.4599258726040379,-0.05797085911035538,1.001620888710022,-0.7397581456597359,-0.8327508568763733,1.0003145933151245
0,-2.9155735969543457,-2.506376266479492,-1.320221666420502,-1.20487642288208,1.0002583265304565,-0.1758638403832313,-0.10128936916589737,1.0005539655685425,-0.7534820697753181,-0.7074857354164124,1.0001105070114136
0,-2.8903439044952393,-2.101262331008911,-1.320221666420502,-0.8377659320831299,1.0003660917282104,-0.02703527059264041,-0.07788632065057755,1.001214623451233,-0.6849618979228806,-0.8987529873847961,1.0003184080123901
0,-2.936558961868286,-2.1838538646698,-1.2088070301322893,-0.8268972039222717,1.0010931491851807,-0.19247646554972994,0.0011275038123130798,1.0028122663497925,-0.6986858220384643,-0.35818952322006226,1.0007158517837524
0,-3.008004903793335,-2.42415189743042,-1.320221666420502,-0.720787763595581,1.0009852647781372,-0.2199929099835868,-0.07830557972192764,1.0064254999160767,-0.7124097461540466,-1.1842811107635498,1.0008069276809692
0,-2.8371939659118652,-1.8986538648605347,-1.320221666420502,-1.0874804258346558,1.0004918575286865,-0.1359592871482397,-0.18425127863883972,1.001991629600525,-0.7534820697753181,-1.0281347036361694,1.0004022121429443
0,-2.8790297508239746,-2.0766327381134033,-1.2088070301322893,-0.8622667193412781,1.0001170635223389,-0.2038940773480108,-0.14479002356529236,1.0003867149353027,-0.7260342215441535,-0.9361971020698547,1.0001473426818848
0,-2.7616193294525146,-2.135718584060669,-1.320221666420502,-1.2290453910827637,1.00029718875885,-0.1380144572719303,-0.12233916670084,1.0006401538848877,-0.6301656501860269,-0.7070241570472717,1.0001599788665771
0,-2.8043582439422607,-2.4170286655426025,-1.320221666420502,-1.285062551498413,1.0001919269561768,-0.24122966792838918,-0.1325993835926056,1.000659704208374,-0.6849618979228806,-0.9334295392036438,1.0000818967819214
0,-2.803515672683716,-2.4249751567840576,-1.320221666420502,-1.1520403623580933,1.0003927946090698,-0.21947911745266413,-0.07103822380304337,1.0010255575180054,-0.6849618979228806,-0.5032168030738831,1.0001885890960693
0,-2.9507157802581787,-1.9453551769256592,-1.320221666420502,-1.3810408115386963,1.0002156496047974,0.5605721206058837,-0.17357811331748962,1.0006171464920044,-0.7260342215441535,-1.3015830516815186,1.0000901222229004
0,-3.0082945823669434,-2.2112417221069336,-1.320221666420502,-1.2969428300857544,1.000548005104065,-0.16912744942224558,-0.1263962686061859,1.0017445087432861,-0.7397581456597359,-0.8903848528862,1.0002776384353638
0,-2.9120125770568848,-2.0445127487182617,-1.320221666420502,-0.781269907951355,1.0003591775894165,-0.2500783170720568,-0.05983061343431473,1.001296043395996,-0.7397581456597359,-0.675310492515564,1.000380039215088
0,-2.837808847427368,-1.887296199798584,-1.320221666420502,-0.991539716720581,1.0004886388778687,-0.16604469423670978,-0.04310331493616104,1.0014148950576782,-0.7809299180064827,-0.8232765793800354,1.0002832412719727
0,-2.79404616355896,-2.1075022220611572,-1.320221666420502,-1.0722633600234985,1.0003972053527832,-0.22461704276189057,-0.06858698278665543,1.0011082887649536,-0.6849618979228806,-0.7749004364013672,1.0002520084381104
0,-2.7762176990509033,-2.2670955657958984,-1.2088070301322893,-1.206108570098877,1.000501036643982,-0.1888799178332715,-0.07642696052789688,1.0011392831802368,-0.6576134984171914,-0.6762247085571289,1.0002646446228027
0,-2.7684977054595947,-2.1042706966400146,-1.320221666420502,-1.2479887008666992,1.0005841255187988,-0.19510251626333452,-0.18331804871559143,1.0019404888153076,-0.7809299180064827,-0.7853074073791504,1.0002281665802002
0,-2.998469829559326,-2.49357008934021,-1.320221666420502,-1.0030204057693481,1.000443935394287,-0.047244443475597524,-0.1508001983165741,1.0009253025054932,-0.6438895743016091,-0.16636542975902557,1.0003173351287842
0,-2.786722183227539,-2.377370834350586,-1.320221666420502,-1.1573667526245117,1.0021556615829468,-0.198699063979793,-0.152919739484787,1.0074462890625,-0.7397581456597359,-0.6515858769416809,1.001600980758667
0,-2.947415590286255,-1.978607416152954,-1.2088070301322893,-1.0700654983520508,1.0029804706573486,-0.1074152576525376,-0.09455031901597977,1.0076186656951904,-0.6712379738072983,-0.2061704844236374,1.0017207860946655
0,-2.767534017562866,-2.1068313121795654,-1.320221666420502,-1.2814576625823975,1.0002611875534058,0.5242641150873505,-0.06703171879053116,1.0004839897155762,-0.7397581456597359,-0.5579304099082947,1.0001029968261719
0,-3.01703143119812,-2.213487386703491,-1.320221666420502,-1.264624834060669,1.000496506690979,-0.1852262820578216,-0.13909515738487244,1.001317024230957,-0.7809299180064827,-1.0125317573547363,1.0002293586730957
0,-2.7877864837646484,-2.08369517326355,-1.320221666420502,-1.5194200277328491,1.0001745223999023,-0.24796605888937487,-0.10729671269655228,1.0002899169921875,-0.7260342215441535,-0.6576386094093323,1.0000388622283936
0,-2.7699689865112305,-2.3667850494384766,-1.320221666420502,-1.3593648672103882,1.000162124633789,-0.14423705570199336,-0.09716907888650894,1.000377893447876,-0.7124097461540466,-0.6969252228736877,1.0000627040863037
0,-2.873056173324585,-2.430058479309082,-1.320221666420502,-0.9230496883392334,1.0011430978775024,-0.20703392059253803,-0.0661148801445961,1.0026822090148926,-0.7397581456597359,-0.4678107500076294,1.0008268356323242
0,-2.8202357292175293,-2.105473041534424,-1.320221666420502,-1.0181570053100586,1.000213623046875,-0.18368490446505367,-0.08170155435800552,1.0007466077804565,-0.6986858220384643,-0.872903048992157,1.000154733657837
0,-2.827249050140381,-2.4161925315856934,-1.320221666420502,-1.0173159837722778,1.0012937784194946,-0.20543545494077872,-0.156966894865036,1.0043442249298096,-0.7945543933965896,-0.8882952332496643,1.0007455348968506
0,-2.957249402999878,-2.0731961727142334,-1.320221666420502,-1.0367915630340576,1.0002740621566772,-0.160849680868492,-0.10262349992990494,1.0012363195419312,-0.8905224134801917,-1.348374843597412,1.0002150535583496
0,-2.847395658493042,-2.6383004188537598,-1.320221666420502,-1.0281826257705688,1.0001192092895508,-0.06648311935570078,-0.11013869196176529,1.0003591775894165,-0.8220022416277541,-0.5868330001831055,1.0000771284103394
0,-2.786841630935669,-2.235663652420044,-1.320221666420502,-1.1546911001205444,1.0001758337020874,-0.21685306673905955,-0.10306791216135025,1.0005489587783813,-0.7672059938909004,-0.9943613409996033,1.0000864267349243
0,-2.7640581130981445,-1.8808330297470093,-1.320221666420502,-1.2386258840560913,1.000757098197937,0.6098391155154654,-0.20866474509239197,1.0022939443588257,-0.7260342215441535,-0.7372570633888245,1.0003889799118042
0,-3.0303518772125244,-1.848150610923767,-1.320221666420502,-1.2458415031433105,1.000788688659668,-0.019785087100732096,-0.12284073978662491,1.0024763345718384,-0.7260342215441535,-0.7375927567481995,1.0003607273101807
0,-2.828338861465454,-2.218419313430786,-1.320221666420502,-0.9775245189666748,1.000442385673523,0.68970531004444,-0.11154327541589737,1.001419186592102,-0.7397581456597359,-0.839324951171875,1.0003836154937744
0,-3.153843879699707,-2.2682011127471924,-1.320221666420502,-1.1080822944641113,1.0002299547195435,-0.04935670165827951,-0.0855591669678688,1.000823736190796,-0.7260342215441535,-1.1227760314941406,1.0001283884048462
0,-2.9204297065734863,-2.1946864128112793,-1.320221666420502,-0.7755944728851318,1.0002652406692505,0.11608449329881004,-0.05961150676012039,1.000853419303894,-0.6438895743016091,-0.5587771534919739,1.0002317428588867
0,-2.842646837234497,-1.921010136604309,-1.320221666420502,-0.9416217803955078,1.0004158020019531,-0.06699691188662339,-0.0358990803360939,1.0012646913528442,-0.6027178019548622,-0.6037883162498474,1.0002182722091675
0,-2.759086847305298,-1.9006807804107666,-1.320221666420502,-1.323043704032898,1.0003751516342163,-0.2183944443318275,-0.10770461708307266,1.0007981061935425,-0.7672059938909004,-0.5880599617958069,1.0001596212387085
0,-2.779428243637085,-2.147602081298828,-1.320221666420502,-1.1569955348968506,1.000128149986267,-0.01664524385620484,-0.09761262685060501,1.0002466440200806,-0.5890933265647553,-0.711033821105957,1.0000518560409546
0,-3.062107563018799,-2.472146511077881,-1.320221666420502,-1.2330293655395508,1.0002890825271606,-0.041592725635448496,-0.23139706254005432,1.000901222229004,-0.7260342215441535,-1.3336713314056396,1.0001946687698364
0,-2.864955186843872,-2.209176778793335,-1.320221666420502,-0.9274470210075378,1.0014643669128418,-0.1571960450930421,-0.11963877826929092,1.0051239728927612,-0.7809299180064827,-0.9275422692298889,1.0013951063156128
0,-2.8855197429656982,-2.226628065109253,-1.320221666420502,-1.0096657276153564,1.0004521608352661,0.48276109620059965,-0.08181581646203995,1.0016283988952637,-0.6576134984171914,-1.1691796779632568,1.0002888441085815
0,-3.1582658290863037,-1.9479167461395264,-1.320221666420502,-0.6776223182678223,1.0004136562347412,-0.06956587454123658,-0.13904008269309998,1.0012948513031006,0.34264178241271676,-0.6668049693107605,1.000585675239563
0,-3.3075902462005615,-2.350578784942627,-1.320221666420502,-1.1621928215026855,1.0002312660217285,-0.1795174761586812,-0.12039152532815933,1.0004386901855469,0.3838135547594636,-0.6930649876594543,1.0001487731933594
0,-3.604444980621338,-2.1389894485473633,-1.320221666420502,-0.7566103935241699,1.002171277999878,0.05180333887448888,-0.04335693269968033,1.007685661315918,-0.26021639141815445,-0.7748801112174988,1.0022155046463013
0,-3.054939031600952,-2.085115432739258,-1.320221666420502,-0.5762931108474731,1.0005043745040894,-0.07732985056406755,-0.1422879993915558,1.0014050006866455,-0.7124097461540466,-0.2542840838432312,1.0009791851043701
0,-2.8038833141326904,-2.0359082221984863,-1.320221666420502,-1.291637659072876,1.0003654956817627,-0.06802449694846865,-0.15728351473808289,1.0009955167770386,-0.05465587586084486,-1.0021415948867798,1.000149130821228
0,-3.02178692817688,-1.9374970197677612,-0.9859777575558635,-0.8166729211807251,1.0008306503295898,-0.1090137233042969,-0.07947743684053421,1.0029220581054688,0.8633553090010435,-0.5725615620613098,1.0006486177444458
0,-5.158114433288574,-1.9987536668777466,-1.2088070301322893,-1.3543287515640259,1.0002472400665283,0.23693991418361285,-0.18899378180503845,1.000916838645935,0.04121269549728183,-1.2951879501342773,1.000142216682434
0,-3.321923017501831,-2.004383087158203,-1.320221666420502,-0.8638594746589661,1.0001333951950073,0.3214873295498825,-0.027273274958133698,1.0005391836166382,0.3974380301495705,-0.9284101128578186,1.0000957250595093
0,-3.2967922687530518,-2.6663594245910645,-1.320221666420502,-1.0143296718597412,1.0012226104736328,-0.190935087956962,-0.016409076750278473,1.0027576684951782,-0.8082783175121719,-0.5325827598571777,1.0006433725357056
0,-2.767317533493042,-2.2948808670043945,-1.320221666420502,-1.3776311874389648,1.0001689195632935,0.31886127883627796,-0.0833233967423439,1.0003931522369385,-0.8082783175121719,-0.7384282946586609,1.0000678300857544
0,-2.9288315773010254,-1.847540259361267,-1.320221666420502,-1.2278988361358643,1.0004640817642212,-0.13441790955547184,-0.15747931599617004,1.000815510749817,-0.6849618979228806,-0.4828460216522217,1.000291347503662
0,-2.810359477996826,-2.0643415451049805,-1.2088070301322893,-1.0704847574234009,1.0014010667800903,-0.16964124195316824,-0.07732764631509781,1.0040358304977417,-0.7397581456597359,-0.5132192969322205,1.000674843788147
0,-2.7937088012695312,-1.9902904033660889,-1.320221666420502,-1.4151837825775146,1.0002951622009277,-0.21479789661536902,-0.18396201729774475,1.0006402730941772,-0.8357261657433365,-0.5696858763694763,1.0001132488250732
0,-2.9627742767333984,-2.704617738723755,-1.320221666420502,-0.770733118057251,1.0032756328582764,-0.16604469423670978,-0.045794494450092316,1.0156646966934204,-0.02730747635515563,-0.627686083316803,1.001753330230713
0,-3.2013092041015625,-2.525195598602295,-1.320221666420502,-0.6918342113494873,1.000288724899292,-0.19767147891794773,-0.03225836902856827,1.0011643171310425,0.356365706528299,-0.7152827978134155,1.000258445739746
0,-3.4707443714141846,-1.983339786529541,-1.2088070301322893,-0.784125030040741,1.000392198562622,-0.21428410408444637,-0.06881815940141678,1.001142978668213,0.28784553467586155,-0.7024680972099304,1.0003331899642944
0,-3.5031375885009766,-2.79901385307312,-1.2088070301322893,-1.1557796001434326,1.0002747774124146,-0.20594924747170137,-0.11245981603860855,1.0007025003433228,0.7673872889174429,-0.9277419447898865,1.0001335144042969
0,-3.559407949447632,-2.084392547607422,-1.2088070301322893,-1.0713937282562256,1.0009746551513672,-0.15879451074480144,-0.1068536713719368,1.0018478631973267,-0.21914406779688295,-0.4861600399017334,1.0004091262817383
0,-2.7845871448516846,-2.324145793914795,-1.2088070301322893,-1.061966061592102,1.001068115234375,-0.18419869699597632,-0.091190405189991,1.0028886795043945,-0.7534820697753181,-0.36250001192092896,1.000524640083313
0,-2.7744274139404297,-2.1958632469177246,-1.2088070301322893,-1.1010929346084595,1.0006288290023804,0.4200213193690463,-0.06182847172021866,1.0016857385635376,-0.7534820697753181,-0.811941385269165,1.0003353357315063
0,-3.089003562927246,-2.7863211631774902,-1.2088070301322893,-0.629753828048706,1.000311255455017,-0.18574007458874423,-0.128680020570755,1.0008206367492676,-0.7124097461540466,-0.5942398905754089,1.0005546808242798
0,-2.8054311275482178,-1.925531029701233,-1.320221666420502,-1.002841830253601,1.000139832496643,-0.10381870993607914,-0.1039111390709877,1.0003132820129395,-0.7534820697753181,-0.9292251467704773,1.0001124143600464
0,-2.816196918487549,-2.1325595378875732,-1.320221666420502,-0.9865998029708862,1.0001572370529175,-0.19350405061157522,-0.1085079088807106,1.000349521636963,-0.6712379738072983,-0.6745843887329102,1.0001176595687866
0,-2.7704415321350098,-1.8770296573638916,-1.2088070301322893,-1.255812168121338,1.0002697706222534,-0.18317111193413105,-0.10194114595651627,1.0007281303405762,0.5756501462011909,-0.7830961346626282,1.0001144409179688
0,-3.773808002471924,-1.8634458780288696,-1.320221666420502,-0.3250357508659363,1.0001673698425293,-0.18779524471243478,-0.05906248837709427,1.0008084774017334,0.3974380301495705,-0.5361357927322388,1.000430703163147
0,-3.7471468448638916,-2.239485740661621,-1.320221666420502,-1.0563260316848755,1.0002928972244263,-0.15308570484566103,-0.08191124349832535,1.0007325410842896,-0.7534820697753181,-0.9802865386009216,1.0001718997955322
0,-2.8370628356933594,-1.9526780843734741,-1.320221666420502,-1.0207675695419312,1.0011337995529175,-0.24591088876568432,-0.12109316140413284,1.0026401281356812,-0.7260342215441535,-0.5061821937561035,1.0006977319717407
0,-2.8908591270446777,-2.833495616912842,-1.320221666420502,-1.0916188955307007,1.0003219842910767,-0.13441790955547184,-0.056646473705768585,1.000597596168518,-0.8082783175121719,-0.3042239546775818,1.0001949071884155
0,-2.992060899734497,-2.422741174697876,-1.320221666420502,-0.6872496008872986,1.0008819103240967,-0.15930830327572407,-0.11490414291620255,1.002776861190796,-0.7672059938909004,-0.5614802241325378,1.001036524772644
0,-2.7712011337280273,-2.350032091140747,-1.320221666420502,-1.162308692932129,1.0003899335861206,0.4957200855916483,-0.173665851354599,1.0009700059890747,-0.7397581456597359,-0.7904158234596252,1.0001955032348633
0,-2.932715654373169,-2.7797021865844727,-1.320221666420502,-1.0795930624008179,1.000369668006897,-0.09862369656786134,-0.03771815448999405,1.0008900165557861,-0.7809299180064827,-0.6557450890541077,1.0001579523086548
